metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
Buzlu merdiven tuz atılmamış Yenikapı,altyapi_insaat,10,fault_report,0,P1,0,devrik,relabel:ollama
Yağ lekesi kaygan peron Atatürk Havalimanı,temizlik,7,fault_report,0,P1,0,devrik,relabel:ollama
Grafiti duvar peron uç Gayrettepe,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
İzmarit birikimi bank arkası Kağıthane,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
kartal peron cp kovasi tasiyr,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
vezneciler grs buzlnma yaya kayir,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
kirazli asansr kabn ic cok krl,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
haciosman tuvaletler brbat koku veryor,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
yenikapi peron skiz lekler cikmiyr,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
gayrettepe biletmtk yan fre goruldu,temizlik,7,incident_report,1,P4,3,yazim_yanlisi,relabel:ollama
kadikoy cks dsen kola kaygn zemn,temizlik,7,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
tavsantepe peron dvr grafiti cizlms,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
osmanbey yuryen merdvn basmk krl,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
levent gcit izmarit cp dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
aksaray tuvalet lvabo donms buz var,altyapi_insaat,10,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
dort levent peron yere dsen kam,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
sirkeci asansr kplrnda bnd yaprk klnt,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
uskudar peron kmluk tasiyr cp,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
bostanci grs ctak koku tuvalettn,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
dudullu bilt hol onnde ksmuk var,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
mahmutbey yuryen merdvn yag kaygn,temizlik,7,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
mecidiyekoy alt gcit krl cp var,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
kartal asansr ic idrr koku gclu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
vezneciler peron yaprk cp brkmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
kirazli tuvalet zemn krl kagt dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
haciosman cks merdvn buz tz yk,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
yenikapi peron fre kcn goruldu,temizlik,7,incident_report,1,P4,3,yazim_yanlisi,relabel:ollama
gayrettepe asansr kabn cikolt lekl,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
kadikoy biletmtk ustu izmarit dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
tavsantepe guvnlk yan cp trba ykik,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
osmanbey peron dvr bya kalm grafiti,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
levent tuvalet kabn kagt havl dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
aksaray yuryen merdvn kmluk ynk,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
dort levent grs kat zmni cp,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
sirkeci peron asansr cks buzlnma,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
uskudar tuvalet yl krl cmur zi,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
bostanci peron kse cp brkmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
dudullu asansr ic skiz yapms,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
mahmutbey bilt hol kraz su lke,altyapi_insaat,10,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
mecidiyekoy cks merdvn buz tzlnms,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
zeytnbrnu peron tuvalet kp krl,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
pndk peron asansr kabn yazc tz,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
atasehr yuryen merdvn yag lekesi,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
tzla peron cp ygni grs,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
atakoy guney cks cp konteyner tasmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
taksim blt holu kagit havlu bitmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
bostanci prsnl kps yan sakiz lkle ckmiyor,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
yenikapi trnk bolge koku guclu tuvalet kapi,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
kadkoy asansr kabn yazici tozu dagli cok,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
levent yuruyen merdiven buzlanti tuzlanmamis sabah,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
atakoy cks dsen kola dkmus kaygn zemin,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
taksim tuvalet kabn ic idrar lekesi koku,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
bostanci peron kose fare goruldu cop yan,temizlik,7,incident_report,1,P4,3,yazim_yanlisi,relabel:ollama
yenikapi guney cks divar graffiti boya izi,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
Kadıköy peronda çöp konteyneri taşmış,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Vezneciler kuzey giriş buzlanma tuzlanmadı,altyapi_insaat,10,fault_report,0,P4,3,cok_kisa,relabel:ollama
Bostancı B2 tuvaleti koku şikayeti,temizlik,7,complaint,3,P4,3,cok_kisa,relabel:ollama
Şişli üst katağıda dökülen kahve lekesi,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Kadıköy turnike bölgesi sakız lekeleri,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Vezneciler peron duvarı graffiti boyama,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Bostancı A1 giriş tuvalet banyo kağıtı yok,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Şişli peronda sigara izmariti birikimi,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Kadıköy asansör kabini kusmuk lekesi,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Vezneciler geçit merdiveni buzlanma riski,altyapi_insaat,10,fault_report,0,P4,3,cok_kisa,relabel:ollama
Bostancı peron bankı altı çöp yığınlı,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Şişli personel kapısı önü haşere görüldü,temizlik,7,incident_report,1,P4,3,cok_kisa,relabel:ollama
Kadıköy tuvalet lavabo musluğu kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Vezneciler bilet matik altı yağlı su,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
Bostancı peron zemin kayganlık uyarısı,altyapi_insaat,10,fault_report,0,P4,3,cok_kisa,relabel:ollama
Şişli güney çıkış merdiveni çöp dağınık,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Kadıköy peron Camden koltuğu graffiti,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Vezneciler tuvalet kapısı kilitlemiyor kirli,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:ollama
Bostancı peron çöp torbaları toplanmadı,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Şişli metrobüs aktarma geçidi koku,temizlik,7,complaint,3,P4,3,cok_kisa,relabel:ollama
Kadıköy peron YM-03 yanında dökülmüş su kaygan,temizlik,7,fault_report,0,P3,2,cok_kisa,relabel:ollama
Vezneciler asansör çağrı butonu yapışkan,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Bostancı tuvalet sabun dispenseri boş,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Şişli peron 2 kenarı fasulye tabağı,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Kadıköy kuzey mezzanin çatı altı güvercin pisliği,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Vezneciler peron ışık direği boyama,altyapi_insaat,10,fault_report,0,P4,3,cok_kisa,relabel:ollama
Bostancı yürüyen merdiven basamağı yapışkan,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Şişli tuvalet zemini sulu kirli,temizlik,7,fault_report,0,P3,2,cok_kisa,relabel:ollama
Kadıköy peron çöp kovası kapaklı ama dolu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Vezneciler geçit catlağı altı nemli koku,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:ollama
Bostancı peron Bank-12 yanında kırık şişe,temizlik,7,fault_report,0,P3,2,cok_kisa,relabel:ollama
Şişli üst geçit camı gözenekli kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Kadıköy peron tuzlama talebi acil,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:ollama
Vezneciler tuvalet havalandırma şaftı tozlu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Bostancı peron tren altı yağ damlaları,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Şişli personel tuvaleti idrar kokusu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Kadıköy B1 giriş camı grafiti çekilmiş,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Vezneciler peron bankı altında eski gazete,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Bostancı asansör pano tuvaleti kilitli kirli,temizlik,7,fault_report,0,P3,2,cok_kisa,relabel:ollama
Şişli peron 1 buzlanma erken müdahale,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:ollama
Kadıköy mezzanin çöp konteyneri yanında kutu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Vezneciler tuvalet aynası parmak izi lekeli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Şişli-Mecidiyeköy istasyonu turnike bölgesindeki CCTV kamera görüntüsünde anlık donmalar meydana gelmektedir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Üsküdar istasyonu 1. peronda bulunan acil durum butonu basılmasına rağmen kumanda merkezine sinyal iletmiyor.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,standart,relabel:ollama
Bostancı istasyonu güney çıkışındaki yangın tüpünün önüne çöp konteyneri konulduğu tespit edilmiştir.,istasyon_guvenlik,6,fault_report,0,P3,2,standart,relabel:ollama
Şişhane istasyonu 2. peron peron ayırıcı kapı bölgesinde şüpheli sırt çantası ihbarı alınmıştır.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
Sabah vardiyasında Gayrettepe istasyonu turnikelerinden akbilsiz ve kaçak geçiş yapan şahıslar görülmüştür.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Levent istasyonu acil çıkış kapısının önüne bırakılan koliler tahliye yolunu tamamen kapatmaktadır.,istasyon_guvenlik,6,fault_report,0,P1,0,standart,relabel:ollama
Yenikapı istasyonu X-ray cihazı başında görevli personel bulunmadığı için çanta kontrolleri yapılamamaktadır.,istasyon_guvenlik,6,complaint,3,P2,1,standart,relabel:ollama
Taksim istasyonu peron alanındaki sarı çizgi kabartma kaplamalarının bir kısmı yerinden sökülmüştür.,altyapi_insaat,10,fault_report,0,P3,2,standart,relabel:ollama
Kadıköy istasyonu ana girişindeki güvenlik kamerasının açısı reklam panosu nedeniyle kapanmış durumdadır.,istasyon_guvenlik,6,fault_report,0,P3,2,standart,relabel:ollama
Öğle saatlerinde Otogar istasyonu peron bölümünde duran sahipsiz bir paket bildirilmiştir.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
4. Levent istasyonu mekanik odasındaki yangın algılama sensörü yanlış alarm vermeye devam etmektedir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Servis başlangıcında Ayrılık Çeşmesi istasyonundaki acil yardım butonunun kapağının kırık olduğu fark edilmiştir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Gece vardiyasında Aksaray istasyonu turnike bölgesinde yetkisiz bir şahsın teknisyen odasına girmeye çalıştığı görüldü.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Bostancı istasyonu 1. peron zemininde bulunan sarı ikaz çizgileri yıpranmış ve görünürlüğünü kaybetmiştir.,altyapi_insaat,10,fault_report,0,P4,3,standart,relabel:ollama
Şişhane istasyonu kuzey turnikelerinde düzenli devriye gezmesi gereken güvenlik personeli alanında bulunmamaktadır.,istasyon_guvenlik,6,complaint,3,P3,2,standart,relabel:ollama
M4 hattı treninde acil durum imdat freni kolunun mühürsüz olduğu tespit edilmiştir.,arac_tren,2,fault_report,0,P1,0,standart,relabel:ollama
Üsküdar istasyonu B3 katındaki yangın söndürme tüpünün basınç göstergesinin kırmızı bölgede olduğu görüldü.,istasyon_guvenlik,6,fault_report,0,P3,2,standart,relabel:ollama
Kartal istasyonu peron kamerasında görüntü kayması yaşanmakta ve netlik sağlanamamaktadır.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:ollama
Ötmüyor acil ihbar butonu BSO-02 panosu girişinde.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:ollama
Yanıp sönüyor CCTV kamerası görüntü vermiyor üst katta.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
sisli istasyonu peron 2 cctv kamerasi goruntu vermiyo merkeze,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
levent turnikelerde guvenlik personeli yok millet bilet basmadan geciyo,istasyon_guvenlik,6,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
yenikapi alt kat acil cikis kapisi zincirle kilitlenmis acil durum riski,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
sirinevler orta peron yangin tupunun onune koli yigmislar erisim kapali,istasyon_guvenlik,6,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
taksim istasyonu yardim butonu basili kalmis merkeze sinyal dusmuyo,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
bostanci gise bolgesinde sahipsiz siyah sirt cantasi var supheli paket,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
gayrettepe peron sari cizgi ihlal ikaz flasoru calismiyo yolcu riski,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
kadikoy turnike bolgesinde x-ray cihazi basinda gorevli yok kontrol yapilmiyo,istasyon_guvenlik,6,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
kirazli istasyonu acil durum cikis kapisi alarm vermeden aciliyo,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
uskudar peron gise katindaki kamera acisi panoyla kapatilmis gorunmuyo,istasyon_guvenlik,6,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
ayrilik cesmesi peron 1 yardim butonu tusu kirilmis basilmiyo,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
sisli gise tarafinda genc bir grup turnikeden atlayip kacti,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
levent istasyonu yangin dolabinin cami kirik hortum disari sarkmis,istasyon_guvenlik,6,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
yenikapi transfer katinda devriye gezen guvenlik personeli hic yok,istasyon_guvenlik,6,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
sirinevler peronda sari cizgi ikaz sesli uyarisi devreye girmiyo,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
taksim peron sonundaki acil cikis koridoru supheli paket sebebiyle kapatilmali,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
bostanci istasyonu gise katinda supheli sahis surekli dolaniyo cantalara bakiyo,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
gayrettepe 3 nolu turnike kart okutmadan zorlanarak aciliyo kacak gecis var,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
kadikoy peron cctv kamerasi sallaniyo acisi tamamen yere kaymis,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
kirazli istasyon yonetim odasi yanindaki yangin butonunun koruma cami yok,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
uskudar gise girisinde x-ray bagaj kontrol noktasi bos birakilmis,istasyon_guvenlik,6,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
ayrilik cesmesi alt peronda acil cagri butonu yankilaniyo ses gitmiyo,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
sisli perondaki yangin tupu yerinde yok calinmis veya kaldirilmis,istasyon_guvenlik,6,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
levent gise bolgesi turnikelerden surekli kacak gecis yapiliyo eleman lazim,istasyon_guvenlik,6,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
yenikapi peron 3 sari cizgi sensoru surekli yanlis alarm veriyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
sirinevler gise alti supheli paket ihbari var polis gelene kadar,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
taksim perondaki panik butonu kapagi yerinden cikmis basilamiyo,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
bostanci turnike girisinde tek guvenlik personeli var yetersiz kaliyo,istasyon_guvenlik,6,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
gayrettepe istasyonu peron kamerasi kamera-04 goruntusu donuyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
kadikoy alt kat acil cikis kapisinin onune temizlik arabasi park edilmis,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
kirazli peronda duran sahipsiz poset icinde ne oldugu belirsiz supheli,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
uskudar peron 2 yangin algilama dedektoru kirmizi isigi surekli yanip sonuyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
ayrilik cesmesi gise kisminda turnikeden atlayanlara kimse mudahale etmiyo,istasyon_guvenlik,6,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
sisli peron sari cizgi sesli ikaz sistemi baslamiyo tren girerken,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
levent perondaki acil telefon ahizesi kopuk merkeze ulasilamiyo,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
yenikapi gise girisi cctv-12 acisi reklam panosuyla kapanmis,istasyon_guvenlik,6,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
sirinevler turnike bolgesinde gecenin bu saatinde hic personel yok,istasyon_guvenlik,6,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
taksim peron sonu yangin hortumu dolabinin kapagi kilitlenmiyo acik kalmis,istasyon_guvenlik,6,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Kamera CAM-12 görüntüsü bulanık veriyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Yangın söndürme tüpü basıncı düşmüş,istasyon_guvenlik,6,fault_report,0,P3,2,cok_kisa,relabel:ollama
Kadıköy turnike kaçak geçiş alarmı ötüyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
Yenikapı peron sonu acil çıkış kilitli,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:ollama
Şişli istasyonunda sahipsiz valiz var,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,relabel:ollama
Alt kat CCTV kamerası sallanıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Gayrettepe acil yardım butonu kırık,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,cok_kisa,relabel:ollama
Topkapı peron güvenlik personeli eksik,istasyon_guvenlik,6,complaint,3,P4,3,cok_kisa,relabel:ollama
Yangın tüpü erişimi panoyla engelli,istasyon_guvenlik,6,fault_report,0,P4,3,cok_kisa,relabel:ollama
Turnike 4 kaçak geçiş uyarısı veriyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
Üsküdar bilet holü kamera açısı bozuk,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Bostancı acil çıkış kapısı kilitli.,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:ollama
Hacıosman peron ihbar butonu basılı.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,cok_kisa,relabel:ollama
Kirazlı X-ray başında personel yok.,istasyon_guvenlik,6,complaint,3,P4,3,cok_kisa,relabel:ollama
Turnike üstünden atlayan şahıs var.,guvenlik_asayis_olay,9,incident_report,1,P2,1,cok_kisa,relabel:ollama
Bostancı 2. peronda sahipsiz paket.,guvenlik_asayis_olay,9,incident_report,1,P1,0,cok_kisa,relabel:ollama
Yangın dolabı kapağı açılmıyor sıkışmış.,istasyon_guvenlik,6,fault_report,0,P3,2,cok_kisa,relabel:ollama
Hacıosman turnike kaçak geçiş sensörü arızalı.,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
Personel kapısı kilitlenmiyor yetkisiz giriş var.,istasyon_guvenlik,6,incident_report,1,P2,1,cok_kisa,relabel:ollama
Asansör önü kamera görüntüsü karıncalı.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Kirazlı acil yardım butonu yanıt vermiyor.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,cok_kisa,relabel:ollama
BSO-02 kamerası önü afişle kapatılmış.,istasyon_guvenlik,6,incident_report,1,P4,3,cok_kisa,relabel:ollama
Şişli istasyonu 1. peronda yolculara sözlü sataşmada bulunan şahıs güvenlik personeli tarafından dışarı çıkarıldı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Taksim istasyonu güney çıkışında izinsiz dilencilik yapan kişi kolluk kuvvetlerine teslim edilmek üzere alıkoyuldu.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Levent istasyonunda vagon içerisinde sigara içen ve uyarılara uymayan yolcu M2-04 treninden indirildi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Şirinevler istasyonu bilet holünde fiziki kavgaya tutuşan iki şahıs güvenlik ekiplerince müdahale edilerek ayrıldı.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
Yenikapı istasyonu aktarma koridorunda yolcunun çantasını çalmaya çalışan yankesici polis ekiplerince gözaltına alındı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Kadıköy istasyonu peron alanında çevreye rahatsızlık veren alkollü şahıs bölgeden uzaklaştırıldı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Mecidiyeköy istasyonu 2. peronda ray hattına atlayarak intihar girişiminde bulunan yolcu son anda kurtarıldı.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
Gayrettepe istasyonu turnike bölgesinde kimlik ibraz etmeyi reddedip görevlilere hakaret eden kişi polis merkezine götürüldü.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Üsküdar istasyonu yolcu bekleme alanında yasaklı madde kullandığı tespit edilen şahıs emniyet mensuplarına teslim edildi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Ayrılık Çeşmesi istasyonunda kadın yolcuyu sözlü olarak taciz eden şüpheli güvenlik görevlilerince yakalandı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Otogar istasyonu kuzey girişinde yolcuların eşyalarını çalmaya çalışan hırsız kameralarca tespit edilip alıkoyuldu.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Kirazlı istasyonu peron katında diğer yolculara küfredip tehdit savuran kişi kolluk kuvvetlerine bildirildi.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Bostancı istasyonunda tren vagonu içerisinde sigara yakan yolcu güvenlik tarafından araçtan çıkartıldı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Şişli istasyonu turnike alanında görevli personele fiili saldırıda bulunan şahıs emniyet güçlerince gözaltına alındı.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
Levent istasyonu aktarma vagonunda yolcunun cep telefonunu çalan yankesici diğer yolcuların yardımıyla yakalandı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Taksim istasyonunda raylara inmeye çalışan alkollü kişi acil müdahale edilerek peron alanına geri çekildi.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
Şirinevler istasyonu çıkış merdivenlerinde dilencilik yaparak geçişi engelleyen kişi dışarı çıkartıldı.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:ollama
Yenikapı istasyonu peronunda yolculara bıçak çekerek para isteyen şahıs emniyetçe etkisiz hale getirildi.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:ollama
Çaldı cep telefonunu kalabalıkta kaçtı Levent yönüne.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
Sataştı çevreye yüksek sesle küfreden yolcu 1. peronda.,guvenlik_asayis_olay,9,incident_report,1,P2,1,devrik,relabel:ollama
sisli istasyonunda perona atlayan yolcu intihar girisiminde bulundu,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
taksim turnike katinda yankesicilik yapan kisi polis tarafindan yakalandi,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
haciosman son durakta M-02 vagonu icinde sigara icen yolcu uyarildi,guvenlik_asayis_olay,9,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
sirinevler ust katinda dilencilik yapan sahis uzaklastirildi,istasyon_guvenlik,6,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
